Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2025-03-22,17:00:00,NEWBURY,Javert Allen,2m½f,5,2.63,2.64,0.43974856
2025-03-22,17:00:00,NEWBURY,Teddy Blue,2m½f,2,4.33,5.14,0.52406096
2025-03-22,17:00:00,NEWBURY,Beau Balko,2m½f,4,4.33,4.4,0.4732626
2025-03-22,17:00:00,NEWBURY,Ballybreeze,2m½f,1,9.5,11.5,0.28579915
2025-03-22,17:00:00,NEWBURY,Major Fortune,2m½f,6,13.0,15.85,0.11644101
2025-03-22,17:00:00,NEWBURY,Jetronic,2m½f,3,13.0,14.73,0.25928497
2025-03-22,17:35:00,NEWBURY,Rivers Corner,2m7½f,2,3.0,3.18,0.42584714
2025-03-22,17:35:00,NEWBURY,Kings Threshold,2m7½f,1,3.13,3.2,0.61487764
2025-03-22,17:35:00,NEWBURY,Neon Moon,2m7½f,4,6.0,6.92,0.33596775
2025-03-22,17:35:00,NEWBURY,Fidelio Vallis,2m7½f,6,8.5,8.94,0.22141202
2025-03-22,17:35:00,NEWBURY,Golden Son,2m7½f,3,9.0,12.25,0.34515995
2025-03-22,17:35:00,NEWBURY,Some Scope,2m7½f,5,15.0,20.0,0.074673414
2025-03-21,13:55:00,NEWBURY,Queensbury Boy,2m4½f,1,1.4,1.47,0.6232521
2025-03-21,13:55:00,NEWBURY,Captain Bellamy,2m4½f,2,3.5,3.95,0.57556874
2025-03-21,13:55:00,NEWBURY,Nazare,2m4½f,3,12.0,17.08,0.18532914
2025-03-21,13:55:00,NEWBURY,Broxy Music,2m4½f,4,81.0,212.58,0.0067988867
2025-03-21,13:55:00,NEWBURY,Forlano,2m4½f,5,251.0,950.0,0.002439695
2025-03-21,14:30:00,NEWBURY,Leave Of Absence,2m7½f,1,3.25,3.73,0.46225184
2025-03-21,14:30:00,NEWBURY,Havaila,2m7½f,2,4.0,4.3,0.40666226
2025-03-21,14:30:00,NEWBURY,Art Of Diplomacy,2m7½f,3,4.5,5.15,0.6089546
2025-03-21,14:30:00,NEWBURY,Tedley,2m7½f,5,8.0,8.98,0.3332311
2025-03-21,14:30:00,NEWBURY,Ilovethenightlife,2m7½f,4,8.5,10.35,0.40722647
2025-03-21,14:30:00,NEWBURY,Idefix De Ciergues,2m7½f,6,10.0,13.73,0.22353874
2025-03-21,14:30:00,NEWBURY,Genois,2m7½f,7,41.0,66.56,0.025124745
2025-03-21,15:00:00,NEWBURY,Manuelito,2m½f,1,3.25,3.5,0.67827743
2025-03-21,15:00:00,NEWBURY,Mythical Moon,2m½f,3,3.25,3.49,0.76627874
2025-03-21,15:00:00,NEWBURY,Aucunrisque,2m½f,2,9.0,10.21,0.09119336
2025-03-21,15:00:00,NEWBURY,Montecam,2m½f,4,9.0,11.89,0.6236362
2025-03-21,15:00:00,NEWBURY,Glory And Fortune,2m½f,8,10.0,12.92,0.21781844
2025-03-21,15:00:00,NEWBURY,Hes A Latchico,2m½f,6,11.0,12.84,0.23297195
2025-03-21,15:00:00,NEWBURY,Anyharminasking,2m½f,7,15.0,19.5,0.5711493
2025-03-21,15:00:00,NEWBURY,All In You,2m½f,5,21.0,29.0,0.0195646
2025-03-21,15:00:00,NEWBURY,Ballywilliam Boy,2m½f,9,34.0,55.48,0.03371807
2025-03-21,15:30:00,NEWBURY,Go To War,3m,PU,2.5,2.63,0.7091611
2025-03-21,15:30:00,NEWBURY,Zain Nights,3m,1,5.0,5.38,0.47588956
2025-03-21,15:30:00,NEWBURY,Welcom To Cartries,3m,2,5.0,5.27,0.58275425
2025-03-21,15:30:00,NEWBURY,Hititi,3m,5,7.5,9.25,0.26437682
2025-03-21,15:30:00,NEWBURY,Jubilant,3m,3,8.5,12.28,0.27897766
2025-03-21,15:30:00,NEWBURY,Gold In The Rivers,3m,4,15.0,18.94,0.39684173
2025-03-21,16:02:00,NEWBURY,Muskoka,2m6½f,3,2.88,3.1,0.7836004
2025-03-21,16:02:00,NEWBURY,Kikijo,2m6½f,2,3.5,3.75,0.6427784
2025-03-21,16:02:00,NEWBURY,The Boola Boss,2m6½f,1,5.0,5.66,0.5753964
2025-03-21,16:02:00,NEWBURY,Stormy Flight,2m6½f,6,6.5,7.8,0.52464056
2025-03-21,16:02:00,NEWBURY,Sherborne,2m6½f,4,12.0,15.5,0.04658806
2025-03-21,16:02:00,NEWBURY,Thor De Cerisy,2m6½f,5,23.0,32.81,0.052121382
2025-03-21,16:37:00,NEWBURY,Super Sabre Sam,3m,9,5.0,5.58,0.5686282
2025-03-21,16:37:00,NEWBURY,Pachacuti,3m,10,5.0,5.25,0.46792546
2025-03-21,16:37:00,NEWBURY,Patanita,3m,PU,23.0,32.94,0.045060504
2025-03-21,16:37:00,NEWBURY,Kissman,3m,PU,29.0,40.08,0.03169411
2025-03-21,16:37:00,NEWBURY,Geturguccion,3m,4,29.0,40.23,0.020070294
2025-03-21,16:37:00,NEWBURY,Stratton Oakmont,3m,6,34.0,50.16,0.0081060855
2025-03-21,16:37:00,NEWBURY,Glimpse Of Gala,3m,8,41.0,55.0,0.011950954
2025-03-21,16:37:00,NEWBURY,Mahler Moon,3m,1,7.0,8.86,0.530822
2025-03-21,16:37:00,NEWBURY,Holokea,3m,2,7.0,9.0,0.46187326
2025-03-21,16:37:00,NEWBURY,Murphys Milan,3m,7,7.5,9.85,0.2733941
2025-03-21,16:37:00,NEWBURY,Im A Starman,3m,11,10.0,11.64,0.22584394
2025-03-21,16:37:00,NEWBURY,Valens Bruyee,3m,PU,19.0,30.0,0.08214252
2025-03-21,16:37:00,NEWBURY,Jatiluwih,3m,3,19.0,27.0,0.08355871
2025-03-21,16:37:00,NEWBURY,Kintail,3m,5,21.0,42.75,0.027542343
2025-03-21,17:10:00,NEWBURY,Itchy Feet,2m7½f,3,2.75,2.83,0.82140064
2025-03-21,17:10:00,NEWBURY,Enrilo,2m7½f,4,3.25,3.75,0.48756737
2025-03-21,17:10:00,NEWBURY,Rebel Dawn Rising,2m7½f,1,5.5,6.82,0.14294107
2025-03-21,17:10:00,NEWBURY,Trevada,2m7½f,PU,5.5,5.91,0.2548127
2025-03-21,17:10:00,NEWBURY,Empire De Maulde,2m7½f,2,13.0,14.67,0.04694853
2025-03-01,13:20:00,NEWBURY,Gustavian,3m2f,7,4.0,4.2,0.5667273
2025-03-01,13:20:00,NEWBURY,Credo,3m2f,4,4.33,5.57,0.5900907
2025-03-01,13:20:00,NEWBURY,Sam Brown,3m2f,1,4.33,4.5,0.2714168
2025-03-01,13:20:00,NEWBURY,Good Boy Bobby,3m2f,3,8.0,9.4,0.3434107
2025-03-01,13:20:00,NEWBURY,Grandads Cottage,3m2f,2,9.5,11.19,0.12112651
2025-03-01,13:20:00,NEWBURY,Cloudy Glen,3m2f,8,12.0,12.69,0.068972774
2025-03-01,13:20:00,NEWBURY,Quick Wave,3m2f,6,13.0,17.0,0.079870455
2025-03-01,13:20:00,NEWBURY,Amateur,3m2f,5,23.0,38.59,0.036752027
2025-03-01,13:55:00,NEWBURY,Authentic Legacy,2m½f,1,3.25,3.56,0.6522173
2025-03-01,13:55:00,NEWBURY,Epinephrine,2m½f,6,4.33,4.83,0.5326017
2025-03-01,13:55:00,NEWBURY,Nap Hand,2m½f,5,6.0,7.05,0.46106464
2025-03-01,13:55:00,NEWBURY,Razzle Dazzle Boy,2m½f,2,6.5,6.8,0.40859374
2025-03-01,13:55:00,NEWBURY,U Cant Be Serious,2m½f,3,7.0,7.07,0.39004976
2025-03-01,13:55:00,NEWBURY,Tarbuck,2m½f,4,9.0,11.0,0.29794103
2025-03-01,14:30:00,NEWBURY,Jasmin De Grugy,2m7½f,3,2.88,3.35,0.6925642
2025-03-01,14:30:00,NEWBURY,Zertakt,2m7½f,2,3.25,3.31,0.74778044
2025-03-01,14:30:00,NEWBURY,Law Of Supply,2m7½f,4,4.5,5.25,0.37079802
2025-03-01,14:30:00,NEWBURY,Rivers Corner,2m7½f,1,8.5,8.8,0.35900897
2025-03-01,14:30:00,NEWBURY,Superbolt,2m7½f,F,10.0,12.0,0.22675762
2025-03-01,15:05:00,NEWBURY,Jurancon,2m½f,1,3.0,3.06,0.50273204
2025-03-01,15:05:00,NEWBURY,Sorceleur,2m½f,3,3.75,4.07,0.63531643
2025-03-01,15:05:00,NEWBURY,Lario,2m½f,2,4.5,5.25,0.6384416
2025-03-01,15:05:00,NEWBURY,Kap Ouest,2m½f,UR,6.5,8.57,0.28206784
2025-03-01,15:05:00,NEWBURY,Kel Raffles,2m½f,5,13.0,17.8,0.2040149
2025-03-01,15:05:00,NEWBURY,Celtic Art,2m½f,4,15.0,18.72,0.12626144
2025-03-01,15:45:00,NEWBURY,Billytherealbigred,2m4f,7,3.25,3.83,0.4522852
2025-03-01,15:45:00,NEWBURY,Le Milos,2m4f,6,19.0,23.07,0.0631999
2025-03-01,15:45:00,NEWBURY,Paint The Dream,2m4f,PU,29.0,46.0,0.032578148
2025-03-01,15:45:00,NEWBURY,Spyglass Hill,2m4f,PU,101.0,300.0,0.002377125
2025-03-01,15:45:00,NEWBURY,Light N Strike,2m4f,PU,101.0,230.0,0.0013870535
2025-03-01,15:45:00,NEWBURY,Vincenzo,2m4f,2,6.0,7.0,0.37866485
2025-03-01,15:45:00,NEWBURY,Kandoo Kid,2m4f,8,10.0,19.74,0.118239336
2025-03-01,15:45:00,NEWBURY,Beau Balko,2m4f,4,11.0,12.84,0.2368563
2025-03-01,15:45:00,NEWBURY,Prince Quali,2m4f,5,11.0,13.0,0.15829618
2025-03-01,15:45:00,NEWBURY,Scarface,2m4f,10,11.0,15.25,0.19928502
2025-03-01,15:45:00,NEWBURY,Saint Segal,2m4f,3,11.0,12.5,0.33457303
2025-03-01,15:45:00,NEWBURY,Tedley,2m4f,9,13.0,18.66,0.36090598
2025-03-01,15:45:00,NEWBURY,Booster Bob,2m4f,1,17.0,20.0,0.17271282
2025-03-01,15:45:00,NEWBURY,Kotmask,2m4f,11,17.0,27.0,0.20110562
2025-03-01,16:15:00,NEWBURY,Loverdose,2m4½f,2,4.0,4.0,0.36505088
2025-03-01,16:15:00,NEWBURY,Aboutdamntime,2m4½f,6,41.0,70.0,0.011088399
2025-03-01,16:15:00,NEWBURY,Raffles Nobu,2m4½f,PU,67.0,118.77,0.0026010345
2025-03-01,16:15:00,NEWBURY,Guard Duty,2m4½f,1,5.0,6.44,0.5630934
2025-03-01,16:15:00,NEWBURY,Go To War,2m4½f,3,6.5,8.0,0.3401593
2025-03-01,16:15:00,NEWBURY,Solar System,2m4½f,5,7.0,8.43,0.07382529
2025-03-01,16:15:00,NEWBURY,Eaton Anne,2m4½f,7,7.5,10.47,0.28915504
2025-03-01,16:15:00,NEWBURY,Ninth Loch,2m4½f,8,8.5,9.8,0.23270236
2025-03-01,16:15:00,NEWBURY,Fine Casting,2m4½f,4,15.0,18.0,0.2264542
2025-03-01,16:15:00,NEWBURY,Taita Hills,2m4½f,9,19.0,27.94,0.05015862
2025-03-01,16:15:00,NEWBURY,Lemoncello,2m4½f,10,23.0,28.99,0.026888857
2025-03-01,16:50:00,NEWBURY,There Runs Mary,2m½f,2,2.0,1.97,0.86673194
2025-03-01,16:50:00,NEWBURY,Heron In The Park,2m½f,1,5.0,5.5,0.6472283
2025-03-01,16:50:00,NEWBURY,Hill In Brazil,2m½f,6,8.0,10.96,0.3861434
2025-03-01,16:50:00,NEWBURY,Queens Abbey,2m½f,3,8.5,11.0,0.40202448
2025-03-01,16:50:00,NEWBURY,Ace Artist,2m½f,5,8.5,11.87,0.48726875
2025-03-01,16:50:00,NEWBURY,Tyger Lily,2m½f,4,23.0,23.98,0.13515975
2025-02-28,14:13:00,NEWBURY,Bobby Socks,2m4½f,4,3.2,3.58,0.61037976
2025-02-28,14:13:00,NEWBURY,King Of The Lake,2m4½f,1,3.25,3.78,0.6589962
2025-02-28,14:13:00,NEWBURY,Star Of Affinity,2m4½f,3,5.5,6.5,0.32214266
2025-02-28,14:13:00,NEWBURY,French Symphony,2m4½f,7,8.5,9.8,0.34695977
2025-02-28,14:13:00,NEWBURY,Pachacuti,2m4½f,2,13.0,15.74,0.17852491
2025-02-28,14:13:00,NEWBURY,Colonial Empire,2m4½f,6,13.0,15.08,0.12953456
2025-02-28,14:13:00,NEWBURY,Kalhandrion,2m4½f,5,19.0,19.99,0.038261812
2025-02-28,14:48:00,NEWBURY,Give It To Me Oj,2m½f,1,1.44,1.58,0.86403674
2025-02-28,14:48:00,NEWBURY,Ocean Conquest,2m½f,2,3.25,3.76,0.67997557
2025-02-28,14:48:00,NEWBURY,Estate Planning,2m½f,3,13.0,25.65,0.12555541
2025-02-28,14:48:00,NEWBURY,Bradshaw,2m½f,PU,17.0,37.02,0.2566692
2025-02-28,14:48:00,NEWBURY,Fram Castle,2m½f,4,26.0,60.0,0.064867206
2025-02-28,14:48:00,NEWBURY,Gregorians Star,2m½f,5,26.0,59.26,0.07481278
2025-02-28,14:48:00,NEWBURY,Amancio,2m½f,6,67.0,204.8,0.0014198485
2025-02-28,14:48:00,NEWBURY,Killarney Lake,2m½f,PU,151.0,1000.0,0.0004456441
2025-02-28,15:23:00,NEWBURY,Bashers Reflection,2m4f,2,2.5,2.65,0.7022084
2025-02-28,15:23:00,NEWBURY,The Good Doctor,2m4f,4,3.75,3.54,0.7488862
2025-02-28,15:23:00,NEWBURY,All Authorized,2m4f,3,4.33,5.34,0.53686637
2025-02-28,15:23:00,NEWBURY,Kikijo,2m4f,1,5.5,5.8,0.67471415
2025-02-28,15:58:00,NEWBURY,Horaces Pearl,2m4½f,1,1.83,2.07,0.778437
2025-02-28,15:58:00,NEWBURY,Pierrot Jaguen,2m4½f,3,2.75,2.88,0.64492667
2025-02-28,15:58:00,NEWBURY,Ludor,2m4½f,2,7.5,7.2,0.31104484
2025-02-28,15:58:00,NEWBURY,Dyno Dave,2m4½f,4,23.0,27.97,0.05253164
2025-02-28,15:58:00,NEWBURY,Lightning Maqueen,2m4½f,5,81.0,200.0,0.0010641807
2025-02-28,16:33:00,NEWBURY,The Famous Five,2m½f,2,2.25,2.25,0.5414409
2025-02-28,16:33:00,NEWBURY,Duhallow Tommy,2m½f,5,3.25,3.3,0.7411336
2025-02-28,16:33:00,NEWBURY,Rath Gaul Hill,2m½f,1,5.5,7.33,0.33408967
2025-02-28,16:33:00,NEWBURY,Ballybreeze,2m½f,3,11.0,12.45,0.2992584
2025-02-28,16:33:00,NEWBURY,Mount Tempest,2m½f,4,13.0,17.5,0.15126824
2025-02-28,17:05:00,NEWBURY,Magical King,3m,4,3.13,2.88,0.48262793
2025-02-28,17:05:00,NEWBURY,Gamesters Guy,3m,2,3.5,4.03,0.5805337
2025-02-28,17:05:00,NEWBURY,Shutupshirley,3m,3,5.5,5.47,0.6090668
2025-02-28,17:05:00,NEWBURY,Wonderful Eagle,3m,1,6.0,7.0,0.40742669
2025-02-28,17:05:00,NEWBURY,Saint Palais,3m,5,12.0,17.95,0.2610991
2025-02-28,17:05:00,NEWBURY,Ramo,3m,7,23.0,37.03,0.13920845
2025-02-28,17:05:00,NEWBURY,Itseemslikeit,3m,6,34.0,70.0,0.031209566
2025-02-28,17:05:00,NEWBURY,Press Your Luck,3m,8,51.0,88.77,0.005660064
2025-02-08,13:15:00,NEWBURY,Kientzheim,2m½f,3,2.2,2.45,0.7075682
2025-02-08,13:15:00,NEWBURY,Tutti Quanti,2m½f,2,2.38,2.37,0.7252103
2025-02-08,13:15:00,NEWBURY,Rubber Ball,2m½f,1,4.5,5.38,0.50157803
2025-02-08,13:15:00,NEWBURY,Atomic Level,2m½f,4,101.0,210.74,0.0011546804
2025-02-08,13:15:00,NEWBURY,Strong As Steel,2m½f,5,126.0,338.96,0.0010043872
2025-02-08,13:50:00,NEWBURY,Shutupshirley,3m,6,4.5,5.14,0.5596574
2025-02-08,13:50:00,NEWBURY,An Tailliur,3m,7,41.0,65.0,0.012861907
2025-02-08,13:50:00,NEWBURY,Press Your Luck,3m,PU,67.0,142.61,0.0015829538
2025-02-08,13:50:00,NEWBURY,Haiti Couleurs,3m,3,5.0,5.76,0.35921195
2025-02-08,13:50:00,NEWBURY,Magical King,3m,2,6.0,6.45,0.49573976
2025-02-08,13:50:00,NEWBURY,Kruger Park,3m,4,7.5,8.4,0.43911275
2025-02-08,13:50:00,NEWBURY,Up For Parol,3m,5,7.5,9.53,0.48160294
2025-02-08,13:50:00,NEWBURY,Tiny Tetley,3m,8,10.0,15.0,0.30986658
2025-02-08,13:50:00,NEWBURY,The Four Sixes,3m,PU,12.0,16.0,0.32409704
2025-02-08,13:50:00,NEWBURY,Santos Blue,3m,1,15.0,22.39,0.082990736
2025-02-08,13:50:00,NEWBURY,Ivaldi,3m,PU,23.0,33.58,0.10238739
2025-02-08,13:50:00,NEWBURY,Ballygrifincottage,3m,9,23.0,30.12,0.06367526
2025-02-08,14:25:00,NEWBURY,Djelo,2m7½f,1,2.5,2.57,0.3941744
2025-02-08,14:25:00,NEWBURY,Bravemansgame,2m7½f,3,4.0,4.4,0.26413652
2025-02-08,14:25:00,NEWBURY,Hitman,2m7½f,2,5.0,5.76,0.27425846
2025-02-08,14:25:00,NEWBURY,Ga Law,2m7½f,5,9.0,11.79,0.14061363
2025-02-08,14:25:00,NEWBURY,Fugitif,2m7½f,6,13.0,16.22,0.23838969
2025-02-08,14:25:00,NEWBURY,Sam Brown,2m7½f,4,17.0,25.0,0.037903745
2025-02-08,14:25:00,NEWBURY,Eldorado Allen,2m7½f,7,23.0,32.0,0.04281389
2025-02-08,15:00:00,NEWBURY,Matata,2m½f,3,2.38,2.48,0.15626648
2025-02-08,15:00:00,NEWBURY,Edwardstone,2m½f,5,4.5,4.73,0.19323291
2025-02-08,15:00:00,NEWBURY,Libberty Hunter,2m½f,2,5.5,6.4,0.2235347
2025-02-08,15:00:00,NEWBURY,Jpr One,2m½f,4,5.5,6.64,0.036107916
2025-02-08,15:00:00,NEWBURY,Master Chewy,2m½f,1,12.0,14.96,0.19095968
2025-02-08,15:35:00,NEWBURY,Secret Squirrel,2m½f,F,4.33,4.6,0.39292532
2025-02-08,15:35:00,NEWBURY,Josh The Boss,2m½f,PU,19.0,34.48,0.037792113
2025-02-08,15:35:00,NEWBURY,King William Rufus,2m½f,6,21.0,29.23,0.12603518
2025-02-08,15:35:00,NEWBURY,Minella Missile,2m½f,PU,26.0,80.0,0.017312558
2025-02-08,15:35:00,NEWBURY,Aucunrisque,2m½f,11,29.0,50.0,0.01822708
2025-02-08,15:35:00,NEWBURY,Go Dante,2m½f,7,29.0,64.65,0.015627576
2025-02-08,15:35:00,NEWBURY,Our Champ,2m½f,8,34.0,51.22,0.026163625
2025-02-08,15:35:00,NEWBURY,Williethebuilder,2m½f,9,51.0,73.52,0.020066354
2025-02-08,15:35:00,NEWBURY,Joyeuse,2m½f,1,5.5,6.58,0.5557056
2025-02-08,15:35:00,NEWBURY,Navajo Indy,2m½f,3,7.0,7.98,0.30435616
2025-02-08,15:35:00,NEWBURY,Favour And Fortune,2m½f,4,9.5,16.28,0.094425455
2025-02-08,15:35:00,NEWBURY,Beat The Bat,2m½f,5,11.0,21.68,0.20059092
2025-02-08,15:35:00,NEWBURY,Fiercely Proud,2m½f,PU,12.0,13.25,0.08380978
2025-02-08,15:35:00,NEWBURY,Iberico Lord,2m½f,12,15.0,23.97,0.092112884
2025-02-08,15:35:00,NEWBURY,Washington,2m½f,13,15.0,21.0,0.041829985
2025-02-08,15:35:00,NEWBURY,Mirabad,2m½f,10,17.0,24.31,0.06562179
2025-02-08,15:35:00,NEWBURY,Lump Sum,2m½f,2,17.0,21.65,0.067057185
2025-02-08,16:10:00,NEWBURY,Herakles Westwood,2m7½f,3,3.0,3.5,0.6194962
2025-02-08,16:10:00,NEWBURY,Pic Roc,2m7½f,2,3.25,3.45,0.5771086
2025-02-08,16:10:00,NEWBURY,Saint Davy,2m7½f,4,6.5,7.78,0.25624317
2025-02-08,16:10:00,NEWBURY,Lord Of Thunder,2m7½f,1,6.5,7.33,0.30705637
2025-02-08,16:10:00,NEWBURY,Toss Of A Coin,2m7½f,PU,8.0,9.1,0.2661639
2025-02-08,16:10:00,NEWBURY,Emailandy,2m7½f,PU,21.0,19.0,0.1494026
2025-02-08,16:45:00,NEWBURY,Sober Glory,2m½f,1,2.88,3.26,0.54301643
2025-02-08,16:45:00,NEWBURY,West Hill Verde,2m½f,8,26.0,36.14,0.03414168
2025-02-08,16:45:00,NEWBURY,Colin Hobbs,2m½f,5,34.0,42.3,0.10004942
2025-02-08,16:45:00,NEWBURY,Act Of Innocence,2m½f,4,7.0,11.0,0.16447671
2025-02-08,16:45:00,NEWBURY,Precious Metal,2m½f,7,7.0,8.8,0.33483312
2025-02-08,16:45:00,NEWBURY,Realco,2m½f,2,8.0,9.99,0.1651904
2025-02-08,16:45:00,NEWBURY,Baron Noir,2m½f,3,8.5,9.58,0.34803277
2025-02-08,16:45:00,NEWBURY,Kernie dAiry,2m½f,10,8.5,9.0,0.3978142
2025-02-08,16:45:00,NEWBURY,Maldini Milano,2m½f,11,15.0,17.58,0.19633205
2025-02-08,16:45:00,NEWBURY,Great Fleet,2m½f,9,23.0,34.0,0.09729265
2025-02-08,16:45:00,NEWBURY,Swindon Village,2m½f,6,23.0,25.75,0.058440857
2025-01-15,13:25:00,NEWBURY,Jurancon,2m½f,1,2.25,2.41,0.5838728
2025-01-15,13:25:00,NEWBURY,Fort St Angelo,2m½f,7,201.0,626.5,0.002670174
2025-01-15,13:25:00,NEWBURY,My Cullen,2m½f,5,201.0,531.89,0.0008718365
2025-01-15,13:25:00,NEWBURY,Dorset Lady,2m½f,13,301.0,1000.0,0.0011080455
2025-01-15,13:25:00,NEWBURY,Big Ginge,2m½f,2,3.25,3.73,0.7712006
2025-01-15,13:25:00,NEWBURY,Kloth Of Utopia,2m½f,6,3.25,4.21,0.73855484
2025-01-15,13:25:00,NEWBURY,Old Cowboy,2m½f,3,19.0,28.1,0.12954362
2025-01-15,13:25:00,NEWBURY,Atomic Level,2m½f,10,34.0,92.4,0.030429045
2025-01-15,13:25:00,NEWBURY,Bank On Frank,2m½f,9,34.0,71.35,0.0329792
2025-01-15,13:25:00,NEWBURY,Jorebel,2m½f,11,81.0,204.09,0.0011484518
2025-01-15,13:25:00,NEWBURY,Passing Pleasure,2m½f,12,81.0,171.41,0.002408434
2025-01-15,13:25:00,NEWBURY,Low Expectations,2m½f,8,151.0,656.1,0.0007010247
2025-01-15,13:25:00,NEWBURY,Shant Wait,2m½f,4,151.0,485.39,0.0013436864
2025-01-15,13:55:00,NEWBURY,Laughing John,2m½f,3,2.2,2.23,0.9185063
2025-01-15,13:55:00,NEWBURY,Sherminator,2m½f,1,3.75,4.07,0.53314173
2025-01-15,13:55:00,NEWBURY,Star Of Guiting,2m½f,2,5.5,6.2,0.6003757
2025-01-15,13:55:00,NEWBURY,Lenjoleur De Palma,2m½f,4,10.0,15.24,0.4805672
2025-01-15,13:55:00,NEWBURY,Vorderman,2m½f,6,21.0,24.0,0.07041349
2025-01-15,13:55:00,NEWBURY,Tabasco Time,2m½f,5,34.0,70.0,0.06265866
2025-01-15,13:55:00,NEWBURY,Highbury Hill,2m½f,7,41.0,70.0,0.055963118
2025-01-15,14:25:00,NEWBURY,Jasmin De Grugy,2m7½f,1,2.75,2.98,0.556674
2025-01-15,14:25:00,NEWBURY,Sound And Fury,2m7½f,5,5.0,5.81,0.4578038
2025-01-15,14:25:00,NEWBURY,New Order,2m7½f,7,6.5,7.75,0.43303785
2025-01-15,14:25:00,NEWBURY,Pepe Le Moko,2m7½f,6,9.0,11.17,0.33039528
2025-01-15,14:25:00,NEWBURY,Phantom Getaway,2m7½f,3,9.5,11.5,0.32919037
2025-01-15,14:25:00,NEWBURY,Support Act,2m7½f,4,10.0,12.24,0.31075135
2025-01-15,14:25:00,NEWBURY,Garincha,2m7½f,2,11.0,12.83,0.08932981
2025-01-15,14:25:00,NEWBURY,Eximia,2m7½f,PU,29.0,53.37,0.032362934
2025-01-15,15:00:00,NEWBURY,Bucephalus,2m½f,1,4.5,4.7,0.54797757
2025-01-15,15:00:00,NEWBURY,Norn Iron,2m½f,2,4.5,5.3,0.8358825
2025-01-15,15:00:00,NEWBURY,Its A Good Name,2m½f,9,126.0,284.89,0.0016632281
2025-01-15,15:00:00,NEWBURY,Lightningupourdays,2m½f,3,5.0,5.7,0.5255345
2025-01-15,15:00:00,NEWBURY,Dancing In Brazil,2m½f,4,6.0,6.5,0.11327261
2025-01-15,15:00:00,NEWBURY,Knight Templar,2m½f,8,7.5,12.0,0.2505943
2025-01-15,15:00:00,NEWBURY,Kamaxos,2m½f,F,13.0,16.27,0.19444795
2025-01-15,15:00:00,NEWBURY,Lively Citizen,2m½f,7,13.0,15.5,0.17888147
2025-01-15,15:00:00,NEWBURY,Thereisnodoubt,2m½f,5,19.0,28.94,0.033247456
2025-01-15,15:00:00,NEWBURY,Balboa,2m½f,6,34.0,71.61,0.024346683
2025-01-15,15:00:00,NEWBURY,Lupus Regem,2m½f,10,34.0,75.0,0.009018067
2025-01-15,15:35:00,NEWBURY,Dont Rightly Know,2m7½f,1,3.0,3.22,0.8188035
2025-01-15,15:35:00,NEWBURY,Apple Away,2m7½f,2,3.75,3.7,0.6751145
2025-01-15,15:35:00,NEWBURY,Lady Balko,2m7½f,5,3.75,4.38,0.47300833
2025-01-15,15:35:00,NEWBURY,Fantastic Lady,2m7½f,3,5.5,6.63,0.3062789
2025-01-15,15:35:00,NEWBURY,Smiling Getaway,2m7½f,4,15.0,19.5,0.06371066
2025-01-15,16:08:00,NEWBURY,Keable,3m,1,3.25,3.46,0.693014
2025-01-15,16:08:00,NEWBURY,Prophesea,3m,3,4.33,5.06,0.6001318
2025-01-15,16:08:00,NEWBURY,Toonagh Warrior,3m,6,7.0,8.8,0.19447808
2025-01-15,16:08:00,NEWBURY,James Jet,3m,5,8.0,8.0,0.23118284
2025-01-15,16:08:00,NEWBURY,Geturguccion,3m,7,8.5,10.5,0.36355138
2025-01-15,16:08:00,NEWBURY,Job,3m,2,8.5,9.6,0.3923697
2025-01-15,16:08:00,NEWBURY,Valens Bruyee,3m,PU,15.0,19.34,0.26955268
2025-01-15,16:08:00,NEWBURY,Phillapa Sue,3m,4,26.0,41.21,0.11799181
2025-01-15,16:08:00,NEWBURY,Fontana Ellissi,3m,8,41.0,64.84,0.007503312
2024-12-28,12:05:00,NEWBURY,Break My Soul,2m½f,2,3.75,4.11,0.5516384
2024-12-28,12:05:00,NEWBURY,Barrons Land,2m½f,7,81.0,207.24,0.003635251
2024-12-28,12:05:00,NEWBURY,Sunset Marquesa,2m½f,6,4.33,4.95,0.53099597
2024-12-28,12:05:00,NEWBURY,Panic Attack,2m½f,3,5.5,6.6,0.45661145
2024-12-28,12:05:00,NEWBURY,Tour Ovalie,2m½f,1,6.5,6.98,0.41061363
2024-12-28,12:05:00,NEWBURY,Plantaroma,2m½f,4,9.5,12.0,0.2960708
2024-12-28,12:05:00,NEWBURY,Spring Note,2m½f,10,11.0,11.36,0.22993192
2024-12-28,12:05:00,NEWBURY,Asian Spice,2m½f,9,15.0,23.67,0.14352447
2024-12-28,12:05:00,NEWBURY,Strong Belle,2m½f,5,21.0,26.0,0.13404171
2024-12-28,12:05:00,NEWBURY,Titanium Moon,2m½f,8,34.0,62.3,0.0036959683
2024-12-28,12:37:00,NEWBURY,La Marquise,2m½f,8,2.1,2.22,0.49357355
2024-12-28,12:37:00,NEWBURY,Media Style,2m½f,PU,126.0,373.17,0.010582065
2024-12-28,12:37:00,NEWBURY,Luna De Castana,2m½f,9,151.0,560.76,0.008187391
2024-12-28,12:37:00,NEWBURY,Koapey,2m½f,2,6.0,6.2,0.49579456
